buy,fund_477,GCI,0,2005-01-05
buy,fund_518,MU,0,2005-01-05
buy,fund_552,TEL,19517,2005-01-05
buy,fund_284,BBY,18,2005-01-05
buy,fund_439,NWL,0,2005-01-05
buy,fund_716,JOY,5136,2005-01-05
buy,fund_678,ECL,0,2005-01-05
buy,fund_535,ESRX,0,2005-01-05
buy,fund_870,HAL,60,2005-01-05
buy,fund_236,XRAY,75917,2005-01-05
buy,fund_822,NI,0,2005-01-05
buy,fund_311,DTE,0,2005-01-05
buy,fund_610,LLY,1,2005-01-05
buy,fund_4,NEE,0,2005-01-05
buy,fund_57,KLAC,1,2005-01-05
buy,fund_4,BEN,0,2005-01-05
buy,fund_610,UTX,0,2005-01-05
buy,fund_678,CTL,0,2005-01-05
buy,fund_773,BLK,9,2005-01-05
buy,fund_158,AA,87176,2005-01-05
buy,fund_40,MUR,0,2005-01-05
buy,fund_501,WU,45,2005-01-05
buy,fund_437,RHT,15796,2005-01-05
buy,fund_552,PX,0,2005-01-05
buy,fund_716,UPS,195,2005-01-05
buy,fund_323,PCP,0,2005-01-05
buy,fund_479,AET,382740,2005-01-05
buy,fund_57,NUE,522,2005-01-05
buy,fund_181,PFG,231,2005-01-05
buy,fund_884,TSCO,0,2005-01-05
buy,fund_700,BMS,2,2005-01-05
buy,fund_261,CB,30262,2005-01-05
buy,fund_716,ORCL,14,2005-01-05
buy,fund_552,PPL,0,2005-01-05
buy,fund_92,BTU,0,2005-01-05
buy,fund_363,SLB,300680,2005-01-05
buy,fund_612,TWC,0,2005-01-05
buy,fund_774,PBCT,1319,2005-01-05
buy,fund_73,ISRG,0,2005-01-05
buy,fund_340,NKE,0,2005-01-05
buy,fund_22,TSS,48,2005-01-05
buy,fund_535,WYN,313281,2005-01-05
buy,fund_479,EOG,0,2005-01-05
buy,fund_571,PLL,0,2005-01-05
buy,fund_534,PH,0,2005-01-05
buy,fund_479,JBL,0,2005-01-05
buy,fund_83,T,0,2005-01-05
buy,fund_571,A,42,2005-01-05
buy,fund_260,RL,4,2005-01-05
buy,fund_931,AON,16,2005-01-05
buy,fund_612,PLL,0,2005-01-05
buy,fund_716,SYMC,0,2005-01-05
buy,fund_775,JNJ,323630,2005-01-05
buy,fund_918,STX,0,2005-01-05
buy,fund_752,TEG,62,2005-01-05
buy,fund_571,ROP,39938,2005-01-05
buy,fund_128,D,0,2005-01-05
buy,fund_775,PCAR,1933,2005-01-05
buy,fund_260,STJ,939022,2005-01-05
buy,fund_644,AA,231,2005-01-05
buy,fund_680,ITW,813,2005-01-05
buy,fund_114,TSS,0,2005-01-05
buy,fund_570,LM,0,2005-01-05
buy,fund_401,EBAY,0,2005-01-05
buy,fund_796,MRK,0,2005-01-05
buy,fund_752,CCL,405867,2005-01-05
buy,fund_885,COST,24,2005-01-05
buy,fund_613,DRI,15,2005-01-05
buy,fund_142,EXPE,74916,2005-01-05
buy,fund_238,WYNN,1195293,2005-01-05
buy,fund_83,RAI,56,2005-01-05
buy,fund_613,CELG,2,2005-01-05
buy,fund_570,WMT,7326,2005-01-05
buy,fund_195,MO,26079,2005-01-05
buy,fund_74,CF,31,2005-01-05
buy,fund_726,BAX,0,2005-01-05
buy,fund_42,LH,1045739,2005-01-05
buy,fund_897,CAG,33,2005-01-05
buy,fund_207,FDX,0,2005-01-05
buy,fund_775,JBL,0,2005-01-05
buy,fund_259,CRM,0,2005-01-05
buy,fund_107,HAR,36183,2005-01-05
buy,fund_99,LRCX,80857,2005-01-05
buy,fund_238,GIS,0,2005-01-05
buy,fund_520,CAT,0,2005-01-05
buy,fund_322,NBR,1093,2005-01-05
buy,fund_681,DLTR,1,2005-01-05
buy,fund_534,STZ,0,2005-01-05
buy,fund_322,DVN,44600,2005-01-05
buy,fund_361,GRMN,703673,2005-01-05
buy,fund_42,SBUX,2,2005-01-05
buy,fund_795,MYL,0,2005-01-05
buy,fund_642,GME,0,2005-01-05
buy,fund_751,SWK,1,2005-01-05
buy,fund_776,FTR,100,2005-01-05
buy,fund_434,WAG,23323,2005-01-05
buy,fund_180,BWA,0,2005-01-05
buy,fund_718,CELG,251,2005-01-05
buy,fund_824,SO,0,2005-01-05
buy,fund_481,GPC,0,2005-01-05
buy,fund_569,ETN,0,2005-01-05
buy,fund_258,CA,0,2005-01-05
buy,fund_433,NVDA,0,2005-01-05
buy,fund_180,MSI,0,2005-01-05
buy,fund_113,CMI,0,2005-01-05
buy,fund_360,MDLZ,146,2005-01-05
buy,fund_615,AGN,0,2005-01-05
buy,fund_42,BBT,0,2005-01-05
buy,fund_206,PGR,0,2005-01-05
buy,fund_342,SYMC,3,2005-01-05
buy,fund_740,BBBY,15100,2005-01-05
buy,fund_855,EFX,0,2005-01-05
buy,fund_616,RIG,0,2005-01-05
buy,fund_896,TJX,5283,2005-01-05
buy,fund_165,MNST,0,2005-01-05
buy,fund_751,JWN,2490,2005-01-05
buy,fund_75,CELG,21,2005-01-05
buy,fund_777,CNP,102,2005-01-05
buy,fund_342,EA,0,2005-01-05
buy,fund_825,ISRG,109,2005-01-05
buy,fund_482,CNX,0,2005-01-05
buy,fund_404,PHM,0,2005-01-05
buy,fund_855,ORLY,0,2005-01-05
buy,fund_93,AFL,0,2005-01-05
buy,fund_14,PCG,12408,2005-01-05
buy,fund_683,UNM,156107,2005-01-05
buy,fund_930,PGR,28,2005-01-05
buy,fund_641,AME,101468,2005-01-05
buy,fund_240,MET,0,2005-01-05
buy,fund_93,NRG,0,2005-01-05
buy,fund_698,PNR,3,2005-01-05
buy,fund_750,REGN,0,2005-01-05
buy,fund_113,IPG,0,2005-01-05
buy,fund_793,DVA,20,2005-01-05
buy,fund_912,AES,22166,2005-01-05
buy,fund_498,SYK,65,2005-01-05
buy,fund_75,OKE,0,2005-01-05
buy,fund_343,MRO,2896,2005-01-05
buy,fund_206,STI,0,2005-01-05
buy,fund_533,CSC,0,2005-01-05
buy,fund_75,TSO,0,2005-01-05
buy,fund_718,TXN,0,2005-01-05
buy,fund_825,FDX,0,2005-01-05
buy,fund_483,RL,423,2005-01-05
buy,fund_750,SLB,758,2005-01-05
buy,fund_498,AIZ,58,2005-01-05
buy,fund_521,STI,0,2005-01-05
buy,fund_617,MS,0,2005-01-05
buy,fund_912,BSX,527,2005-01-05
buy,fund_107,XLNX,0,2005-01-05
buy,fund_256,A,0,2005-01-05
buy,fund_568,FLIR,1035442,2005-01-05
buy,fund_778,LLY,37,2005-01-05
buy,fund_357,MKC,0,2005-01-05
buy,fund_256,AIG,0,2005-01-05
buy,fund_684,MKC,4,2005-01-05
buy,fund_241,CMS,5913,2005-01-05
buy,fund_107,DIS,0,2005-01-05
buy,fund_256,CERN,69,2005-01-05
buy,fund_241,XEL,0,2005-01-05
buy,fund_912,EQT,0,2005-01-05
buy,fund_430,DIS,493406,2005-01-05
buy,fund_618,HRB,3,2005-01-05
buy,fund_357,HUM,73,2005-01-05
buy,fund_749,RIG,0,2005-01-05
buy,fund_288,PNR,854,2005-01-05
buy,fund_618,PWR,0,2005-01-05
buy,fund_685,WFM,205883,2005-01-05
buy,fund_159,LH,0,2005-01-05
buy,fund_567,FSLR,0,2005-01-05
buy,fund_618,FFIV,0,2005-01-05
buy,fund_894,HAS,0,2005-01-05
buy,fund_356,HST,0,2005-01-05
buy,fund_407,CTAS,5147,2005-01-05
buy,fund_685,PXD,0,2005-01-05
buy,fund_685,MAC,0,2005-01-05
buy,fund_855,EA,11,2005-01-05
buy,fund_356,WY,16,2005-01-05
buy,fund_567,ROST,0,2005-01-05
buy,fund_685,AMT,0,2005-01-05
buy,fund_850,T,0,2005-01-05
buy,fund_685,KSS,0,2005-01-05
buy,fund_780,OXY,1475,2005-01-05
buy,fund_205,TEG,0,2005-01-05
buy,fund_930,COG,258856,2005-01-05
buy,fund_428,GPC,0,2005-01-05
buy,fund_428,X,0,2005-01-05
buy,fund_428,CLF,0,2005-01-05
buy,fund_497,DAL,33,2005-01-05
buy,fund_205,ROK,0,2005-01-05
buy,fund_555,PKI,0,2005-01-05
buy,fund_619,CLF,0,2005-01-05
buy,fund_53,PXD,0,2005-01-05
buy,fund_254,LLL,0,2005-01-05
buy,fund_44,CMS,0,2005-01-05
buy,fund_555,X,0,2005-01-05
buy,fund_160,EMR,1242397,2005-01-05
buy,fund_82,DE,362049,2005-01-05
buy,fund_139,CTL,259,2005-01-05
buy,fund_320,FOXA,0,2005-01-05
buy,fund_620,TMK,29833,2005-01-05
buy,fund_139,VAR,72512,2005-01-05
buy,fund_686,MON,0,2005-01-05
buy,fund_719,AA,0,2005-01-05
buy,fund_205,PLL,0,2005-01-05
buy,fund_532,ROK,1,2005-01-05
buy,fund_620,POM,4,2005-01-05
buy,fund_687,SNDK,173661,2005-01-05
buy,fund_205,IR,1352,2005-01-05
buy,fund_320,NEE,0,2005-01-05
buy,fund_826,FOXA,35,2005-01-05
buy,fund_780,ADI,0,2005-01-05
buy,fund_620,EA,0,2005-01-05
buy,fund_781,MYL,22067,2005-01-05
buy,fund_917,TMK,298,2005-01-05
buy,fund_408,ACN,0,2005-01-05
buy,fund_894,GNW,681847,2005-01-05
buy,fund_620,TMO,1,2005-01-05
buy,fund_781,SNDK,5448,2005-01-05
buy,fund_108,ACE,74118,2005-01-05
buy,fund_636,JWN,0,2005-01-05
buy,fund_289,K,0,2005-01-05
buy,fund_696,BCR,0,2005-01-05
buy,fund_354,NU,589,2005-01-05
buy,fund_14,ATI,0,2005-01-05
buy,fund_893,USB,0,2005-01-05
buy,fund_409,FIS,483,2005-01-05
buy,fund_486,PCL,221416,2005-01-05
buy,fund_138,HCN,0,2005-01-05
buy,fund_409,HAR,519,2005-01-05
buy,fund_850,AME,0,2005-01-05
buy,fund_532,ROST,428028,2005-01-05
buy,fund_929,COF,0,2005-01-05
buy,fund_893,DO,0,2005-01-05
buy,fund_138,PCLN,25,2005-01-05
buy,fund_410,MHFI,443,2005-01-05
buy,fund_19,SLM,6,2005-01-05
buy,fund_204,PETM,10,2005-01-05
buy,fund_289,BBT,0,2005-01-05
buy,fund_15,PETM,23677,2005-01-05
buy,fund_289,SRE,0,2005-01-05
buy,fund_45,MO,0,2005-01-05
buy,fund_863,MO,0,2005-01-05
buy,fund_565,A,267,2005-01-05
buy,fund_290,PNC,37,2005-01-05
buy,fund_851,LUV,8950,2005-01-05
buy,fund_197,PNW,19924,2005-01-05
buy,fund_524,VLO,72873,2005-01-05
buy,fund_46,C,6190,2005-01-05
buy,fund_486,MTB,2,2005-01-05
buy,fund_833,AZO,0,2005-01-05
buy,fund_782,PSA,0,2005-01-05
buy,fund_252,PPL,2,2005-01-05
buy,fund_46,TDC,230,2005-01-05
buy,fund_204,EMC,1102188,2005-01-05
buy,fund_524,QCOM,164,2005-01-05
buy,fund_52,DRI,28,2005-01-05
buy,fund_46,UNM,1,2005-01-05
buy,fund_851,NEE,787,2005-01-05
buy,fund_851,NRG,66,2005-01-05
buy,fund_111,TAP,5,2005-01-05
buy,fund_138,SWK,639121,2005-01-05
buy,fund_530,CTXS,0,2005-01-05
buy,fund_634,CVC,1434,2005-01-05
buy,fund_496,AEE,205736,2005-01-05
buy,fund_203,AMZN,18,2005-01-05
buy,fund_412,SPG,11,2005-01-05
buy,fund_245,GME,6509,2005-01-05
buy,fund_78,MHK,504,2005-01-05
buy,fund_564,DNR,12,2005-01-05
buy,fund_914,DIS,1157,2005-01-05
buy,fund_111,CL,10,2005-01-05
buy,fund_81,AON,22,2005-01-05
buy,fund_487,EOG,0,2005-01-05
buy,fund_203,NE,121,2005-01-05
buy,fund_487,EMC,0,2005-01-05
buy,fund_78,THC,3,2005-01-05
buy,fund_352,KMB,28,2005-01-05
buy,fund_746,CAM,0,2005-01-05
buy,fund_689,TRV,0,2005-01-05
buy,fund_828,TWX,13502,2005-01-05
buy,fund_783,AIV,2486,2005-01-05
buy,fund_424,AN,0,2005-01-05
buy,fund_851,FE,0,2005-01-05
buy,fund_720,MA,0,2005-01-05
buy,fund_789,MAS,580,2005-01-05
buy,fund_78,TSCO,0,2005-01-05
buy,fund_137,RHT,10,2005-01-05
buy,fund_695,DLTR,0,2005-01-05
buy,fund_690,CTXS,5588,2005-01-05
buy,fund_633,XRAY,625,2005-01-05
buy,fund_291,DTV,726570,2005-01-05
buy,fund_202,SLM,0,2005-01-05
buy,fund_851,NUE,0,2005-01-05
buy,fund_852,EXC,35223,2005-01-05
buy,fund_291,SBUX,405,2005-01-05
buy,fund_495,RHI,0,2005-01-05
buy,fund_413,NBL,0,2005-01-05
buy,fund_423,AEE,999,2005-01-05
buy,fund_351,BHI,0,2005-01-05
buy,fund_854,NBR,80,2005-01-05
buy,fund_202,NFLX,579,2005-01-05
buy,fund_690,OXY,0,2005-01-05
buy,fund_557,CNX,2,2005-01-05
buy,fund_852,LOW,3,2005-01-05
buy,fund_852,STJ,0,2005-01-05
buy,fund_292,CTL,618763,2005-01-05
buy,fund_690,MHK,0,2005-01-05
buy,fund_864,ITW,66,2005-01-05
buy,fund_162,ETR,402,2005-01-05
buy,fund_110,HSP,0,2005-01-05
buy,fund_625,KO,1,2005-01-05
buy,fund_892,LLTC,0,2005-01-05
buy,fund_251,OKE,0,2005-01-05
buy,fund_529,DTV,1,2005-01-05
buy,fund_47,KSS,13,2005-01-05
buy,fund_784,CL,723,2005-01-05
buy,fund_350,MS,0,2005-01-05
buy,fund_787,EXPD,44,2005-01-05
buy,fund_292,PBCT,0,2005-01-05
buy,fund_742,SIAL,0,2005-01-05
buy,fund_787,PG,671875,2005-01-05
buy,fund_248,ZMH,385,2005-01-05
buy,fund_48,PCAR,49,2005-01-05
buy,fund_201,NEE,3250,2005-01-05
buy,fund_691,MRO,3,2005-01-05
buy,fund_17,ITW,47,2005-01-05
buy,fund_786,GD,0,2005-01-05
buy,fund_136,MO,1688,2005-01-05
buy,fund_491,PRU,756,2005-01-05
buy,fund_79,WMT,0,2005-01-05
buy,fund_494,TMK,0,2005-01-05
buy,fund_250,VRSN,0,2005-01-05
buy,fund_350,CLX,5967,2005-01-05
buy,fund_134,IP,8185,2005-01-05
buy,fund_631,WHR,0,2005-01-05
buy,fund_722,CCL,0,2005-01-05
buy,fund_1,PRU,0,2005-01-05
buy,fund_786,ABT,0,2005-01-05
buy,fund_865,ESRX,0,2005-01-05
buy,fund_163,VZ,341767,2005-01-05
buy,fund_631,EXPD,22220,2005-01-05
buy,fund_492,CPB,102299,2005-01-05
buy,fund_492,JWN,242546,2005-01-05
buy,fund_692,WMT,3,2005-01-05
buy,fund_349,LUV,0,2005-01-05
buy,fund_50,CF,24,2005-01-05
buy,fund_419,MCO,0,2005-01-05
buy,fund_694,AVP,3,2005-01-05
buy,fund_48,CRM,0,2005-01-05
buy,fund_492,HUM,575,2005-01-05
buy,fund_419,XLNX,0,2005-01-05
buy,fund_134,EMC,0,2005-01-05
buy,fund_853,AXP,0,2005-01-05
buy,fund_492,COF,103,2005-01-05
buy,fund_527,FE,1,2005-01-05
buy,fund_1,SNA,1627,2005-01-05
buy,fund_416,EQR,383,2005-01-05
buy,fund_80,AMAT,15432,2005-01-05
buy,fund_915,X,0,2005-01-05
buy,fund_864,BRCM,0,2005-01-05
buy,fund_722,CA,1504,2005-01-05
buy,fund_891,FDX,1,2005-01-05
buy,fund_418,BXP,9197,2005-01-05
buy,fund_293,WMT,0,2005-01-05
buy,fund_864,GIS,0,2005-01-05
buy,fund_628,CAG,0,2005-01-05
buy,fund_832,GS,0,2005-01-05
buy,fund_249,FITB,0,2005-01-05
buy,fund_163,MAC,2,2005-01-05
buy,fund_249,PRGO,0,2005-01-05
buy,fund_348,AZO,31392,2005-01-05
buy,fund_785,HAS,0,2005-01-05
buy,fund_199,INTU,57,2005-01-05
buy,fund_348,CTXS,324634,2005-01-05
buy,fund_538,MSFT,0,2005-01-05
buy,fund_16,CHRW,2410,2005-01-06
buy,fund_348,QCOM,19316,2005-01-06
buy,fund_348,COF,687,2005-01-06
buy,fund_293,JBL,0,2005-01-06
buy,fund_198,COF,14,2005-01-06
buy,fund_493,LRCX,16,2005-01-06
buy,fund_865,IRM,67514,2005-01-06
buy,fund_831,BXP,0,2005-01-06
buy,fund_198,AVP,13,2005-01-06
buy,fund_198,COV,90,2005-01-06
buy,fund_831,MSFT,0,2005-01-06
buy,fund_293,HPQ,0,2005-01-06
buy,fund_492,MNST,19,2005-01-06
buy,fund_694,COV,28,2005-01-06
buy,fund_865,WFC,147,2005-01-06
buy,fund_492,DLTR,11907,2005-01-06
buy,fund_694,CSX,0,2005-01-06
buy,fund_864,CVC,0,2005-01-06
buy,fund_744,SCHW,155,2005-01-06
buy,fund_346,MTB,0,2005-01-06
buy,fund_743,DO,140,2005-01-06
buy,fund_15,YHOO,0,2005-01-06
buy,fund_346,BMY,0,2005-01-06
buy,fund_197,ICE,0,2005-01-06
buy,fund_915,HRS,0,2005-01-06
buy,fund_200,MCD,7274,2005-01-06
buy,fund_79,RF,0,2005-01-06
buy,fund_201,WHR,905637,2005-01-06
buy,fund_350,MOS,13596,2005-01-06
buy,fund_490,CI,0,2005-01-06
buy,fund_201,MTB,0,2005-01-06
buy,fund_110,DNR,20,2005-01-06
buy,fund_829,MS,22,2005-01-06
buy,fund_108,CMI,0,2005-01-06
buy,fund_495,NTRS,157177,2005-01-06
buy,fund_690,BWA,0,2005-01-06
buy,fund_164,DOW,0,2005-01-06
buy,fund_833,TIF,0,2005-01-06
buy,fund_162,KO,135833,2005-01-06
buy,fund_197,RAI,29,2005-01-06
buy,fund_202,MCO,6,2005-01-06
buy,fund_914,CAG,0,2005-01-06
buy,fund_489,VMC,555124,2005-01-06
buy,fund_18,MCD,4163,2005-01-06
buy,fund_495,VTR,0,2005-01-06
buy,fund_866,GME,0,2005-01-06
buy,fund_78,AMT,0,2005-01-06
buy,fund_864,K,10881,2005-01-06
buy,fund_828,DVN,229405,2005-01-06
buy,fund_487,THC,138,2005-01-06
buy,fund_290,HOT,0,2005-01-06
buy,fund_747,CAM,6983,2005-01-06
buy,fund_18,PSA,0,2005-01-06
buy,fund_19,OI,607256,2005-01-06
buy,fund_78,DD,400862,2005-01-06
buy,fund_345,MAR,25,2005-01-06
buy,fund_77,DNB,0,2005-01-06
buy,fund_688,BHI,8,2005-01-06
buy,fund_913,MOS,0,2005-01-06
buy,fund_108,ALTR,160,2005-01-06
buy,fund_486,BA,264,2005-01-06
buy,fund_688,HIG,312002,2005-01-06
buy,fund_834,ORLY,0,2005-01-06
buy,fund_289,NRG,0,2005-01-06
buy,fund_565,TYC,0,2005-01-06
buy,fund_867,CB,0,2005-01-06
buy,fund_19,LLY,0,2005-01-06
buy,fund_497,DFS,86662,2005-01-06
buy,fund_687,TJX,0,2005-01-06
buy,fund_566,ROP,3,2005-01-06
buy,fund_354,ISRG,0,2005-01-06
buy,fund_289,DD,0,2005-01-06
buy,fund_77,TSS,579,2005-01-06
buy,fund_205,SWY,16408,2005-01-06
buy,fund_485,PEP,3377,2005-01-06
buy,fund_748,PH,0,2005-01-06
buy,fund_112,ADI,78,2005-01-06
buy,fund_355,APA,2,2005-01-06
buy,fund_497,DRI,108,2005-01-06
buy,fund_288,DTV,0,2005-01-06
buy,fund_484,CB,7182,2005-01-06
buy,fund_344,EXC,36,2005-01-06
buy,fund_913,ADP,81177,2005-01-06
buy,fund_296,MA,0,2005-01-06
buy,fund_196,XEL,36,2005-01-06
buy,fund_484,PPG,43532,2005-01-06
buy,fund_76,RHI,5,2005-01-06
buy,fund_749,L,3,2005-01-06
buy,fund_685,GILD,4,2005-01-06
buy,fund_567,DHR,0,2005-01-06
buy,fund_287,PX,0,2005-01-06
buy,fund_343,CHRW,0,2005-01-06
buy,fund_684,LLL,0,2005-01-06
buy,fund_195,DGX,0,2005-01-06
buy,fund_357,CLF,0,2005-01-06
buy,fund_568,LUV,1534,2005-01-06
buy,fund_740,BMY,2,2005-01-06
buy,fund_568,LLY,944,2005-01-06
buy,fund_82,PLL,2091,2005-01-06
buy,fund_835,PEP,0,2005-01-06
buy,fund_113,GD,7,2005-01-06
buy,fund_343,BCR,1,2005-01-06
buy,fund_868,WDC,361,2005-01-06
buy,fund_863,CVX,36,2005-01-06
buy,fund_287,NU,44,2005-01-06
buy,fund_750,FAST,0,2005-01-06
buy,fund_20,CBS,0,2005-01-06
buy,fund_358,NSC,0,2005-01-06
buy,fund_868,CMI,1,2005-01-06
buy,fund_159,LMT,0,2005-01-06
buy,fund_75,D,0,2005-01-06
buy,fund_568,HBAN,0,2005-01-06
buy,fund_75,VTR,0,2005-01-06
buy,fund_751,HST,72531,2005-01-06
buy,fund_113,CME,0,2005-01-06
buy,fund_20,SJM,0,2005-01-06
buy,fund_699,MCK,14250,2005-01-06
buy,fund_113,EA,0,2005-01-06
buy,fund_568,CBS,0,2005-01-06
buy,fund_75,TJX,37384,2005-01-06
buy,fund_740,AKAM,38875,2005-01-06
buy,fund_825,ADI,326068,2005-01-06
buy,fund_113,CLX,0,2005-01-06
buy,fund_482,PCG,35322,2005-01-06
buy,fund_286,DTV,25,2005-01-06
buy,fund_835,RIG,0,2005-01-06
buy,fund_739,XRX,0,2005-01-06
buy,fund_681,MTB,0,2005-01-06
buy,fund_298,BMS,0,2005-01-06
buy,fund_286,WIN,7158,2005-01-06
buy,fund_751,EL,0,2005-01-06
buy,fund_74,FLR,0,2005-01-06
buy,fund_824,SPG,0,2005-01-06
buy,fund_286,EMN,160761,2005-01-06
buy,fund_751,R,0,2005-01-06
buy,fund_285,DE,0,2005-01-06
buy,fund_500,JCI,324007,2005-01-06
buy,fund_341,CSCO,885,2005-01-06
buy,fund_500,HON,153451,2005-01-06
buy,fund_824,MUR,0,2005-01-06
buy,fund_570,SYK,164,2005-01-06
buy,fund_480,DGX,0,2005-01-06
buy,fund_299,AVY,803,2005-01-06
buy,fund_911,AMAT,78,2005-01-06
buy,fund_74,C,37566,2005-01-06
buy,fund_341,CMG,30510,2005-01-06
buy,fund_824,MNST,1,2005-01-06
buy,fund_480,SCG,6510,2005-01-06
buy,fund_107,GE,431288,2005-01-06
buy,fund_74,CB,63535,2005-01-06
buy,fund_911,CLF,27621,2005-01-06
buy,fund_553,CSCO,1094746,2005-01-06
buy,fund_480,ALL,93737,2005-01-06
buy,fund_340,MUR,0,2005-01-06
buy,fund_106,BLL,0,2005-01-06
buy,fund_869,CVS,3,2005-01-06
buy,fund_207,SPG,0,2005-01-06
buy,fund_738,CLF,0,2005-01-06
buy,fund_22,POM,58,2005-01-06
buy,fund_752,L,7,2005-01-06
buy,fund_299,FIS,56,2005-01-06
buy,fund_158,RDC,211,2005-01-06
buy,fund_700,MCK,1,2005-01-06
buy,fund_114,AMP,0,2005-01-06
buy,fund_13,FDO,589,2005-01-06
buy,fund_340,FOXA,0,2005-01-06
buy,fund_285,VMC,5,2005-01-06
buy,fund_158,FISV,4999,2005-01-06
buy,fund_822,DLTR,0,2005-01-06
buy,fund_340,AFL,0,2005-01-06
buy,fund_752,AET,0,2005-01-06
buy,fund_478,SRCL,185888,2005-01-06
buy,fund_340,PNC,87,2005-01-06
buy,fund_284,JBL,0,2005-01-06
buy,fund_106,HON,0,2005-01-06
buy,fund_340,MSFT,522,2005-01-06
buy,fund_284,TIF,2976,2005-01-06
buy,fund_166,AKAM,297,2005-01-06
buy,fund_364,CB,361,2005-01-06
buy,fund_340,EL,8502,2005-01-06
buy,fund_364,CI,294,2005-01-06
buy,fund_209,M,0,2005-01-06
buy,fund_701,MKC,10199,2005-01-06
buy,fund_573,NBR,0,2005-01-06
buy,fund_738,ROK,4,2005-01-06
buy,fund_573,PRU,0,2005-01-06
buy,fund_738,CERN,132,2005-01-06
buy,fund_115,WYNN,40,2005-01-06
buy,fund_822,MDT,8770,2005-01-06
buy,fund_502,MDLZ,315791,2005-01-06
buy,fund_502,NFX,128711,2005-01-06
buy,fund_551,MKC,13,2005-01-06
buy,fund_72,SNA,2,2005-01-06
buy,fund_821,IGT,0,2005-01-06
buy,fund_862,LUK,5,2005-01-06
buy,fund_476,CNP,0,2005-01-06
buy,fund_551,TYC,43,2005-01-06
buy,fund_701,PNC,0,2005-01-06
buy,fund_300,SNA,8254,2005-01-06
buy,fund_365,LLL,10,2005-01-06
buy,fund_919,R,749,2005-01-06
buy,fund_574,ORCL,2,2005-01-06
buy,fund_72,CMI,15,2005-01-06
buy,fund_676,URBN,0,2005-01-06
buy,fund_194,CHK,914735,2005-01-06
buy,fund_870,KLAC,0,2005-01-06
buy,fund_502,PCG,0,2005-01-06
buy,fund_676,PNW,3,2005-01-06
buy,fund_12,RAI,8,2005-01-06
buy,fund_871,LUV,932575,2005-01-06
buy,fund_84,CAH,0,2005-01-06
buy,fund_919,NEM,7,2005-01-06
buy,fund_282,CINF,0,2005-01-06
buy,fund_366,WFC,4,2005-01-06
buy,fund_909,SIAL,0,2005-01-06
buy,fund_755,ETN,149397,2005-01-06
buy,fund_737,AMP,8,2005-01-06
buy,fund_193,CMI,0,2005-01-06
buy,fund_737,BAX,1,2005-01-06
buy,fund_675,PNR,0,2005-01-06
buy,fund_675,T,0,2005-01-06
buy,fund_575,SCG,247491,2005-01-06
buy,fund_116,MYL,101,2005-01-06
buy,fund_503,TAP,449,2005-01-06
buy,fund_85,MDT,124419,2005-01-06
buy,fund_909,F,0,2005-01-06
buy,fund_282,EA,461,2005-01-06
buy,fund_550,PETM,0,2005-01-06
buy,fund_871,DIS,147,2005-01-06
buy,fund_703,ARG,72,2005-01-06
buy,fund_281,AGN,0,2005-01-06
buy,fund_337,SYK,229,2005-01-06
buy,fund_576,FDX,570740,2005-01-06
buy,fund_756,DLTR,6252,2005-01-06
buy,fund_674,ISRG,0,2005-01-06
buy,fund_703,UTX,0,2005-01-06
buy,fund_576,EMN,27,2005-01-06
buy,fund_24,MTB,0,2005-01-06
buy,fund_837,AIZ,0,2005-01-06
buy,fund_871,PFG,0,2005-01-06
buy,fund_504,WMT,45281,2005-01-06
buy,fund_576,ISRG,0,2005-01-06
buy,fund_473,PCL,0,2005-01-06
buy,fund_473,RL,746,2005-01-06
buy,fund_504,ZMH,68,2005-01-06
buy,fund_577,FSLR,0,2005-01-06
buy,fund_280,CA,192,2005-01-06
buy,fund_368,DNR,0,2005-01-06
buy,fund_757,CCI,245464,2005-01-06
buy,fund_919,LSI,0,2005-01-06
buy,fund_549,KSS,407,2005-01-06
buy,fund_368,APD,0,2005-01-06
buy,fund_156,CVX,151552,2005-01-06
buy,fund_504,LSI,0,2005-01-06
buy,fund_504,ADSK,0,2005-01-06
buy,fund_192,MRO,0,2005-01-06
buy,fund_674,NEM,368727,2005-01-06
buy,fund_213,YUM,14435,2005-01-06
buy,fund_167,CHRW,0,2005-01-06
buy,fund_872,BA,759,2005-01-06
buy,fund_505,PNW,721662,2005-01-06
buy,fund_279,IP,509,2005-01-06
buy,fund_471,TMK,55,2005-01-06
buy,fund_213,URBN,18486,2005-01-06
buy,fund_213,WU,1,2005-01-06
buy,fund_579,BBT,41,2005-01-06
buy,fund_26,ETR,151490,2005-01-06
buy,fund_908,IPG,9696,2005-01-06
buy,fund_191,NBR,0,2005-01-06
buy,fund_818,DTV,1,2005-01-06
buy,fund_278,WDC,0,2005-01-06
buy,fund_861,IVZ,4,2005-01-06
buy,fund_302,GS,0,2005-01-06
buy,fund_908,DUK,427564,2005-01-06
buy,fund_155,APC,13864,2005-01-06
buy,fund_580,DD,19613,2005-01-06
buy,fund_335,TJX,52,2005-01-06
buy,fund_580,DOV,3847,2005-01-06
buy,fund_839,MYL,293,2005-01-06
buy,fund_214,JPM,1,2005-01-06
buy,fund_191,GPS,543,2005-01-06
buy,fund_873,PVH,30045,2005-01-06
buy,fund_547,HAL,0,2005-01-06
buy,fund_371,AIG,114,2005-01-06
buy,fund_469,EXPE,12768,2005-01-06
